None,closeask,openask,highask,lowask
166,0.95188,0.95102,0.95196,0.95077
167,0.95311,0.95188,0.95329,0.95112
168,0.95253,0.95311,0.95314,0.95229
169,0.95262,0.95253,0.95311,0.95234
170,0.95213,0.95262,0.95282,0.95171
171,0.95148,0.95213,0.95235,0.95125
172,0.95207,0.95148,0.95273,0.95115
173,0.9536,0.95207,0.95409,0.95198
174,0.95396,0.9536,0.95431,0.95348
175,0.95384,0.95396,0.95502,0.95334
176,0.95515,0.95384,0.9553,0.95355
177,0.95393,0.95515,0.9558,0.95343
178,0.9543,0.95393,0.95489,0.95373
179,0.95492,0.9543,0.95506,0.95391
180,0.95606,0.95492,0.95606,0.9549
181,0.95575,0.95606,0.95637,0.95555
182,0.95647,0.95575,0.95649,0.95546
183,0.956,0.95647,0.95655,0.95575
184,0.95759,0.956,0.95771,0.956
185,0.95622,0.95698,0.95698,0.95606
186,0.9556,0.95622,0.95656,0.95544
187,0.95641,0.9556,0.9566,0.95529
188,0.95595,0.95641,0.95687,0.95591
189,0.95485,0.95595,0.9562,0.95464
190,0.95451,0.95485,0.95488,0.95371
191,0.95395,0.95451,0.95475,0.95392
192,0.95384,0.95395,0.95422,0.95366
193,0.95435,0.95384,0.9545,0.95363
194,0.95462,0.95435,0.95535,0.95397
195,0.95473,0.95462,0.95504,0.95413
196,0.95375,0.95473,0.95515,0.95345
197,0.95487,0.95375,0.95541,0.95313
198,0.9552,0.95487,0.95593,0.95479
199,0.95505,0.9552,0.95573,0.95476
200,0.95491,0.95505,0.9553,0.9543
201,0.95487,0.95491,0.95522,0.95436
202,0.95566,0.95487,0.95577,0.95414
203,0.95599,0.95566,0.95606,0.9551
204,0.95582,0.95599,0.95631,0.95568
205,0.95546,0.95582,0.95595,0.9553
206,0.95503,0.95546,0.95555,0.95497
207,0.95548,0.95503,0.95568,0.95496
208,0.9562,0.95548,0.9562,0.95547
209,0.95524,0.9562,0.95656,0.95522
210,0.95594,0.95524,0.95616,0.95523
211,0.95645,0.95594,0.95695,0.95591
212,0.95708,0.95645,0.95775,0.95617
213,0.95721,0.95708,0.95788,0.9567
214,0.95699,0.95721,0.95757,0.95685
215,0.95697,0.95699,0.95708,0.95645
216,0.9575,0.95697,0.95753,0.95671
217,0.95747,0.9575,0.9575,0.95672
218,0.9568,0.95747,0.95753,0.9566
219,0.95612,0.9568,0.95755,0.95568
220,0.95568,0.95612,0.95656,0.95551
221,0.95483,0.95568,0.95597,0.95463
222,0.95489,0.95483,0.95534,0.9545
223,0.95407,0.95489,0.95505,0.95385
224,0.95455,0.95407,0.9547,0.95329
225,0.95428,0.95455,0.95465,0.95346
226,0.95396,0.95428,0.9545,0.95204
227,0.9546,0.95396,0.95476,0.95341
228,0.95424,0.9546,0.95511,0.95385
229,0.95436,0.95424,0.95513,0.95368
230,0.95544,0.95436,0.95549,0.95429
231,0.95542,0.95544,0.95566,0.95495
232,0.95545,0.95542,0.95613,0.95507
233,0.95548,0.95545,0.95628,0.95496
234,0.95573,0.95548,0.95592,0.95494
235,0.95485,0.95573,0.95575,0.95455
236,0.95472,0.95485,0.95551,0.95441
237,0.95535,0.95472,0.95546,0.95444
238,0.95527,0.95535,0.95552,0.95502
239,0.95477,0.95527,0.9555,0.95463
240,0.95508,0.95477,0.95552,0.95465
241,0.95515,0.95508,0.95563,0.95478
242,0.95497,0.95515,0.95564,0.95479
243,0.95434,0.95497,0.95512,0.95403
244,0.95325,0.95434,0.95442,0.9531
245,0.95266,0.95325,0.9536,0.95238
246,0.95138,0.95266,0.95287,0.95137
247,0.95186,0.95138,0.95243,0.95133
248,0.95119,0.95186,0.95186,0.95104
249,0.95123,0.95119,0.95185,0.95094
250,0.95135,0.95123,0.95245,0.95058
251,0.95137,0.95135,0.9521,0.95109
252,0.95068,0.95137,0.95139,0.95036
253,0.95135,0.95068,0.95141,0.95036
254,0.95117,0.95135,0.95145,0.95034
255,0.95099,0.95117,0.95129,0.95034
256,0.95031,0.95099,0.95125,0.95024
257,0.95039,0.95031,0.95119,0.95008
258,0.95095,0.95039,0.95124,0.95011
259,0.95082,0.95095,0.95096,0.95002
260,0.95054,0.95082,0.95125,0.94997
261,0.95116,0.95054,0.95134,0.94996
262,0.95113,0.95116,0.95155,0.95066
263,0.95,0.95113,0.95115,0.94993
264,0.95053,0.95,0.95068,0.94987
265,0.95021,0.95053,0.95068,0.95006
266,0.9512,0.95021,0.95149,0.95002
267,0.9518,0.9512,0.95202,0.95086
268,0.95144,0.9518,0.95215,0.9511
269,0.9515,0.95144,0.95196,0.95115
270,0.95221,0.9515,0.95278,0.95109
271,0.9528,0.95221,0.95329,0.9519
272,0.95253,0.9528,0.95458,0.95214
273,0.9527,0.95253,0.95299,0.95221
274,0.95173,0.9527,0.95301,0.9514
275,0.95334,0.95173,0.95367,0.95154
276,0.95373,0.95334,0.95417,0.95305
277,0.95399,0.95373,0.9542,0.95349
278,0.95548,0.95399,0.9571,0.95359
279,0.95525,0.95548,0.95548,0.95402
280,0.95505,0.95525,0.9553,0.95418
281,0.95472,0.95505,0.95584,0.95453
282,0.95495,0.95472,0.95534,0.9542
283,0.95498,0.95495,0.95625,0.95448
284,0.95605,0.95498,0.95625,0.95436
285,0.95534,0.95605,0.9563,0.95473
286,0.95482,0.95534,0.9555,0.95469
287,0.95498,0.95482,0.95546,0.95478
