None,closeask,openask,highask,lowask
176,73.931,74.037,74.06,73.84
177,73.9,73.931,73.988,73.833
178,73.925,73.9,73.957,73.809
179,73.963,73.925,73.994,73.871
180,74.087,73.963,74.104,73.957
181,74.093,74.087,74.126,74.058
182,74.135,74.093,74.138,74.086
183,74.142,74.135,74.143,74.097
184,74.232,74.142,74.232,74.135
185,74.044,74.156,74.2,74.033
186,73.954,74.044,74.091,73.954
187,74.027,73.954,74.042,73.953
188,73.851,74.027,74.071,73.845
189,73.767,73.851,73.918,73.751
190,73.641,73.767,73.767,73.566
191,73.575,73.641,73.648,73.544
192,73.588,73.575,73.598,73.545
193,73.545,73.588,73.615,73.48
194,73.548,73.545,73.599,73.485
195,73.614,73.548,73.667,73.523
196,73.616,73.614,73.652,73.586
197,73.711,73.616,73.762,73.561
198,73.695,73.711,73.732,73.611
199,73.702,73.695,73.754,73.63
200,73.798,73.702,73.835,73.668
201,73.834,73.798,73.884,73.708
202,73.962,73.834,73.976,73.813
203,73.892,73.962,73.971,73.858
204,73.863,73.892,73.936,73.819
205,73.876,73.863,73.928,73.849
206,73.815,73.876,73.878,73.812
207,73.793,73.815,73.855,73.764
208,73.785,73.793,73.798,73.766
209,73.772,73.785,73.864,73.72
210,73.885,73.772,73.906,73.77
211,74.037,73.885,74.056,73.851
212,74.125,74.037,74.223,74.01
213,74.117,74.125,74.18,74.05
214,74.235,74.117,74.242,74.107
215,74.237,74.235,74.251,74.173
216,74.448,74.237,74.461,74.227
217,74.372,74.448,74.448,74.305
218,74.347,74.372,74.435,74.299
219,74.233,74.347,74.403,74.206
220,74.064,74.233,74.248,74.055
221,74.075,74.064,74.153,74.059
222,73.946,74.075,74.147,73.901
223,73.969,73.946,73.969,73.828
224,73.982,73.969,74.044,73.931
225,74.152,73.982,74.158,73.977
226,74.079,74.152,74.203,73.967
227,74.055,74.079,74.091,73.945
228,73.927,74.055,74.093,73.905
229,73.853,73.927,73.927,73.849
230,73.988,73.853,73.996,73.729
231,74.08,73.988,74.084,73.959
232,74.127,74.08,74.132,74.032
233,74.041,74.127,74.139,74.027
234,74.117,74.041,74.134,74.02
235,73.998,74.117,74.126,73.973
236,73.818,73.998,74.027,73.78
237,73.898,73.818,73.924,73.776
238,73.936,73.898,73.948,73.852
239,73.919,73.936,73.991,73.9
240,74.061,73.919,74.101,73.911
241,74.044,74.061,74.081,74.003
242,74.132,74.044,74.15,74.042
243,73.928,74.132,74.15,73.919
244,73.704,73.928,73.974,73.691
245,73.676,73.704,73.756,73.654
246,73.607,73.676,73.694,73.488
247,73.716,73.607,73.72,73.57
248,73.678,73.716,73.722,73.609
249,73.767,73.678,73.804,73.666
250,73.835,73.767,73.841,73.71
251,73.869,73.835,73.934,73.784
252,73.953,73.869,73.954,73.818
253,73.878,73.953,73.954,73.864
254,73.917,73.878,73.953,73.822
255,73.901,73.917,74.054,73.853
256,73.914,73.901,74.008,73.896
257,73.921,73.914,73.997,73.893
258,73.86,73.921,73.97,73.83
259,73.791,73.86,73.861,73.759
260,73.645,73.791,73.845,73.538
261,73.783,73.645,73.783,73.597
262,73.7,73.783,73.785,73.661
263,73.527,73.7,73.725,73.523
264,73.546,73.527,73.552,73.488
265,73.379,73.546,73.557,73.377
266,73.304,73.379,73.444,73.255
267,73.316,73.304,73.377,73.211
268,73.284,73.316,73.397,73.257
269,73.31,73.284,73.321,73.224
270,73.404,73.31,73.413,73.22
271,73.36,73.404,73.418,73.307
272,73.337,73.36,73.404,73.28
273,73.422,73.337,73.434,73.221
274,73.431,73.422,73.495,73.359
275,73.55,73.431,73.595,73.418
276,73.523,73.55,73.584,73.496
277,73.544,73.523,73.605,73.515
