None,closeask,openask,highask,lowask
145,1.15523,1.15607,1.15614,1.15511
146,1.1541,1.15523,1.15563,1.15346
147,1.15289,1.1541,1.15581,1.15287
148,1.15244,1.15289,1.15335,1.15197
149,1.15277,1.15244,1.15327,1.15178
150,1.15294,1.15277,1.15394,1.1526
151,1.1534,1.15294,1.15394,1.15241
152,1.15206,1.1534,1.15455,1.15194
153,1.15258,1.15206,1.15309,1.15164
154,1.15227,1.15258,1.15275,1.1515
155,1.15167,1.15227,1.15235,1.15104
156,1.15061,1.15167,1.15185,1.14973
157,1.14981,1.15061,1.15137,1.14844
158,1.14999,1.14981,1.15059,1.14952
159,1.14981,1.14999,1.15003,1.14952
160,1.15001,1.14981,1.15013,1.14975
161,1.14989,1.15001,1.15017,1.14971
162,1.15083,1.14989,1.15083,1.14981
163,1.15116,1.15083,1.15173,1.15061
164,1.1518,1.15116,1.15228,1.15072
165,1.15222,1.1518,1.15252,1.15136
166,1.15251,1.15222,1.1528,1.1519
167,1.1529,1.15251,1.15302,1.15227
168,1.15255,1.1529,1.15312,1.1522
169,1.15227,1.15255,1.15294,1.15174
170,1.15264,1.15227,1.15323,1.15218
171,1.15296,1.15264,1.15303,1.15176
172,1.152,1.15296,1.15299,1.15165
173,1.15348,1.152,1.15408,1.15157
174,1.1532,1.15348,1.15348,1.1519
175,1.15281,1.1532,1.15366,1.1522
176,1.15265,1.15281,1.15359,1.15202
177,1.14698,1.15265,1.15272,1.14582
178,1.14777,1.14698,1.14812,1.1462
179,1.14783,1.14777,1.14797,1.14647
180,1.14826,1.14783,1.14862,1.14779
181,1.14711,1.14826,1.1484,1.14696
182,1.14653,1.14711,1.14731,1.14632
183,1.14626,1.14653,1.14657,1.14582
184,1.14716,1.14626,1.14721,1.14605
185,1.1466,1.14625,1.14667,1.14598
186,1.146,1.1466,1.1469,1.14598
187,1.14629,1.146,1.14665,1.14599
188,1.14762,1.14629,1.14775,1.14629
189,1.14669,1.14762,1.14779,1.14666
190,1.14687,1.14669,1.14723,1.14661
191,1.14761,1.14687,1.14764,1.14687
192,1.14786,1.14761,1.14816,1.1475
193,1.14745,1.14786,1.14805,1.1469
194,1.14798,1.14745,1.14813,1.14546
195,1.14751,1.14798,1.14822,1.14652
196,1.14626,1.14751,1.148,1.14609
197,1.1462,1.14626,1.1466,1.14507
198,1.14706,1.1462,1.14738,1.14527
199,1.14684,1.14706,1.14718,1.14556
200,1.14596,1.14684,1.14705,1.14565
201,1.14657,1.14596,1.14684,1.14537
202,1.14675,1.14657,1.14806,1.14626
203,1.14793,1.14675,1.14798,1.14633
204,1.14769,1.14793,1.14799,1.14737
205,1.14698,1.14769,1.14773,1.14678
206,1.14656,1.14698,1.1471,1.14648
207,1.14689,1.14656,1.14704,1.14637
208,1.14691,1.14689,1.14707,1.14675
209,1.14679,1.14691,1.1472,1.14664
