None,closeask,openask,highask,lowask
5329,109.787,109.747,109.82,109.744
5330,109.733,109.787,109.851,109.731
5331,109.587,109.733,109.739,109.579
5332,109.506,109.587,109.676,109.501
5333,109.452,109.506,109.522,109.439
5334,109.47,109.452,109.511,109.423
5335,109.446,109.47,109.478,109.418
5336,109.432,109.446,109.472,109.419
5337,109.468,109.432,109.477,109.425
5338,109.584,109.468,109.589,109.461
5339,109.529,109.596,109.613,109.487
5340,109.519,109.529,109.558,109.486
5341,109.382,109.519,109.524,109.382
5342,109.453,109.382,109.472,109.361
5343,109.399,109.453,109.458,109.379
5344,109.409,109.399,109.434,109.379
5345,109.396,109.409,109.41,109.353
5346,109.4,109.396,109.429,109.384
5347,109.409,109.4,109.415,109.339
5348,109.382,109.409,109.427,109.364
5349,109.372,109.382,109.413,109.35
5350,109.478,109.372,109.513,109.341
5351,109.526,109.478,109.546,109.477
5352,109.502,109.526,109.54,109.46
5353,109.615,109.502,109.653,109.486
5354,109.706,109.615,109.718,109.608
5355,109.709,109.706,109.739,109.681
5356,109.704,109.709,109.716,109.654
5357,109.73,109.704,109.76,109.683
5358,109.767,109.73,109.784,109.719
5359,109.764,109.767,109.773,109.742
5360,109.775,109.764,109.803,109.759
5361,109.783,109.775,109.791,109.756
5362,109.792,109.783,109.803,109.758
5363,109.799,109.792,109.81,109.733
5364,109.799,109.799,109.819,109.777
5365,109.905,109.799,109.905,109.757
5366,109.784,109.905,109.913,109.78
5367,109.763,109.784,109.798,109.759
5368,109.777,109.763,109.798,109.756
5369,109.777,109.777,109.792,109.752
5370,109.814,109.777,109.82,109.749
5371,109.858,109.814,109.886,109.776
5372,109.841,109.858,109.889,109.83
5373,109.837,109.841,109.87,109.787
5374,109.765,109.837,109.857,109.752
5375,109.703,109.765,109.814,109.669
5376,109.675,109.703,109.706,109.589
5377,109.689,109.675,109.693,109.631
5378,109.698,109.689,109.725,109.641
5379,109.744,109.698,109.745,109.645
5380,109.78,109.744,109.81,109.7
5381,109.868,109.78,109.904,109.776
5382,109.834,109.868,109.878,109.802
5383,109.861,109.834,109.896,109.83
5384,109.793,109.861,109.864,109.766
5385,109.781,109.793,109.822,109.764
5386,109.782,109.781,109.802,109.745
5387,109.748,109.782,109.82,109.68
5388,109.795,109.748,109.809,109.736
5389,109.755,109.795,109.799,109.693
5390,109.839,109.755,109.841,109.752
5391,109.931,109.839,109.946,109.808
5392,109.95,109.931,109.959,109.918
5393,110.061,109.95,110.062,109.942
5394,110.109,110.061,110.113,110.049
5395,110.068,110.109,110.121,110.052
5396,110.0,110.068,110.092,109.987
5397,110.112,110.0,110.131,109.962
5398,110.023,110.112,110.177,110.009
5399,110.044,110.023,110.079,109.978
5400,110.029,110.044,110.073,110.0
5401,109.993,110.029,110.03,109.913
5402,109.823,109.993,110.008,109.819
5403,109.85,109.823,109.872,109.751
5404,109.886,109.85,109.909,109.758
5405,110.009,109.886,110.011,109.882
5406,109.95,110.009,110.01,109.936
5407,109.942,109.95,109.994,109.877
5408,109.948,109.942,109.978,109.897
5409,109.967,109.948,109.993,109.943
5410,109.925,109.967,109.975,109.853
5411,109.922,109.925,110.012,109.872
5412,109.929,109.922,109.939,109.898
5413,109.894,109.929,109.939,109.855
5414,109.851,109.894,109.946,109.847
5415,109.86,109.851,109.869,109.784
5416,109.845,109.86,109.888,109.831
5417,109.814,109.845,109.847,109.791
5418,109.833,109.814,109.843,109.79
5419,109.799,109.833,109.833,109.78
5420,109.973,109.799,109.979,109.799
5421,110.031,109.973,110.085,109.954
5422,109.958,110.031,110.058,109.914
5423,109.873,109.958,110.047,109.853
5424,109.881,109.873,109.891,109.794
5425,109.883,109.881,109.895,109.813
5426,109.863,109.883,109.913,109.824
5427,109.853,109.863,109.9,109.788
5428,109.852,109.853,109.876,109.795
5429,109.675,109.852,109.955,109.642
5430,109.63,109.675,109.695,109.629
5431,109.633,109.63,109.682,109.582
5432,109.695,109.633,109.704,109.631
5433,109.677,109.695,109.698,109.654
5434,109.749,109.677,109.749,109.655
5435,109.718,109.749,109.802,109.706
5436,109.73,109.718,109.748,109.676
5437,109.811,109.73,109.83,109.708
5438,109.783,109.811,109.847,109.763
5439,109.829,109.783,109.836,109.759
5440,109.784,109.829,109.832,109.758
5441,109.785,109.784,109.796,109.765
5442,109.754,109.785,109.791,109.747
5443,109.761,109.754,109.783,109.737
5444,109.739,109.761,109.785,109.702
5445,109.773,109.739,109.801,109.726
5446,109.692,109.773,109.773,109.629
5447,109.833,109.692,109.868,109.684
5448,109.817,109.833,109.862,109.781
5449,109.768,109.817,109.888,109.712
5450,109.849,109.768,109.866,109.762
5451,109.841,109.849,109.906,109.781
5452,109.883,109.841,109.91,109.841
5453,109.86,109.883,109.962,109.834
5454,109.889,109.86,109.918,109.853
5455,109.948,109.889,109.98,109.879
5456,109.901,109.948,109.965,109.9
5457,109.948,109.901,109.977,109.876
5458,109.961,109.948,109.967,109.908
5459,109.938,109.985,109.991,109.857
5460,109.901,109.938,109.962,109.837
5461,109.967,109.901,109.984,109.891
