None,closeask,openask,highask,lowask
144,1.12455,1.12436,1.12461,1.12402
145,1.12423,1.12455,1.12483,1.1242
146,1.12552,1.12423,1.12552,1.12381
147,1.12512,1.12552,1.12571,1.12463
148,1.12488,1.12512,1.1255,1.12473
149,1.12554,1.12488,1.12612,1.12462
150,1.12673,1.12554,1.12674,1.12554
151,1.12726,1.12673,1.12736,1.12637
152,1.12855,1.12726,1.12866,1.1272
153,1.12933,1.12855,1.12953,1.12799
154,1.12948,1.12933,1.1302,1.12891
155,1.13068,1.12948,1.13096,1.12928
156,1.13097,1.13068,1.13102,1.12993
157,1.13106,1.13097,1.1312,1.13037
158,1.13173,1.13106,1.13182,1.13104
159,1.13231,1.13173,1.1324,1.13165
160,1.13222,1.13231,1.13254,1.13214
161,1.13175,1.13222,1.1324,1.1316
162,1.1324,1.13175,1.13244,1.13156
163,1.13242,1.1324,1.133,1.13231
164,1.133,1.13242,1.13321,1.13211
165,1.13322,1.133,1.13331,1.13289
166,1.13335,1.13322,1.13353,1.13308
167,1.13324,1.13335,1.13337,1.13288
168,1.1329,1.13324,1.13325,1.1327
169,1.13266,1.1329,1.13329,1.13261
170,1.13234,1.13266,1.13347,1.13193
171,1.13235,1.13234,1.13298,1.13211
172,1.13217,1.13235,1.13252,1.13091
173,1.13271,1.13217,1.13306,1.13202
174,1.13374,1.13271,1.13407,1.13227
175,1.13274,1.13374,1.13393,1.13232
176,1.13203,1.13274,1.13279,1.13174
177,1.12934,1.13203,1.13204,1.12922
178,1.12802,1.12934,1.12973,1.12787
179,1.12827,1.12802,1.12844,1.1273
180,1.12866,1.12827,1.12878,1.1278
181,1.1288,1.12866,1.12904,1.12845
182,1.12871,1.1288,1.12883,1.1283
183,1.12773,1.12871,1.12874,1.12763
184,1.12895,1.12773,1.129,1.1277
185,1.12813,1.12883,1.12888,1.12798
186,1.12769,1.12813,1.1285,1.1276
187,1.12797,1.12769,1.12829,1.12769
188,1.12804,1.12797,1.12856,1.12782
189,1.12766,1.12804,1.12817,1.12764
190,1.12792,1.12766,1.12793,1.12758
191,1.1284,1.12792,1.12841,1.12785
192,1.12865,1.1284,1.12873,1.12829
193,1.12853,1.12865,1.12877,1.1281
194,1.12847,1.12853,1.12882,1.12754
195,1.12727,1.12847,1.12854,1.12726
196,1.12642,1.12727,1.12749,1.12637
197,1.12668,1.12642,1.12675,1.12544
198,1.126,1.12668,1.12668,1.12526
199,1.12605,1.126,1.12614,1.12558
200,1.12576,1.12605,1.12616,1.1255
201,1.12532,1.12576,1.12588,1.12514
202,1.12513,1.12532,1.12569,1.1247
203,1.12573,1.12513,1.12577,1.12466
204,1.12504,1.12573,1.12576,1.12478
205,1.12582,1.12504,1.12614,1.12481
206,1.12532,1.12582,1.12586,1.12514
207,1.12537,1.12532,1.12543,1.125
208,1.12513,1.12537,1.12541,1.12505
209,1.12511,1.12513,1.12608,1.12481
210,1.12565,1.12511,1.1259,1.12491
211,1.12613,1.12565,1.12635,1.12542
212,1.12595,1.12613,1.12643,1.12588
213,1.1261,1.12595,1.12635,1.12593
214,1.12638,1.1261,1.12659,1.126
215,1.12626,1.12638,1.12647,1.12609
216,1.12653,1.12626,1.12653,1.12597
217,1.12628,1.12653,1.12654,1.126
218,1.12593,1.12628,1.12643,1.12579
219,1.12679,1.12593,1.12691,1.12577
220,1.12625,1.12679,1.12727,1.12522
221,1.12735,1.12625,1.1276,1.12613
222,1.12739,1.12735,1.12797,1.12723
223,1.12709,1.12739,1.12759,1.1261
224,1.12657,1.12709,1.12728,1.12616
225,1.12899,1.12657,1.12902,1.12646
226,1.12791,1.12899,1.12899,1.12635
227,1.12615,1.12791,1.12812,1.12558
228,1.12597,1.12615,1.12679,1.1259
229,1.12618,1.12597,1.12653,1.12582
230,1.12661,1.12618,1.12693,1.12569
231,1.12694,1.12661,1.12753,1.12657
232,1.12755,1.12694,1.12766,1.12673
233,1.12717,1.12755,1.12789,1.12699
234,1.12697,1.12717,1.12765,1.12695
235,1.12689,1.12697,1.12711,1.12665
236,1.1262,1.12689,1.12704,1.12614
237,1.12654,1.1262,1.12674,1.12602
238,1.12661,1.12654,1.12667,1.12614
239,1.12723,1.12661,1.12727,1.12661
240,1.12792,1.12723,1.12802,1.12699
241,1.12749,1.12792,1.12798,1.12723
242,1.12695,1.12749,1.12799,1.12673
243,1.12797,1.12695,1.12799,1.12684
244,1.12775,1.12797,1.12857,1.12753
245,1.12683,1.12775,1.12777,1.12671
246,1.12681,1.12683,1.12726,1.12648
247,1.12713,1.12681,1.12767,1.12678
248,1.12712,1.12713,1.12727,1.12661
249,1.12885,1.12712,1.12916,1.12682
250,1.12858,1.12885,1.12952,1.12846
251,1.12933,1.12858,1.12937,1.12837
252,1.12836,1.12933,1.12933,1.12809
253,1.12862,1.12836,1.12872,1.12824
