None,closeask,openask,highask,lowask
145,8.47379,8.47161,8.48092,8.46665
146,8.4801,8.47379,8.49323,8.45586
147,8.47824,8.4801,8.4846,8.4614
148,8.4731,8.47824,8.48375,8.47079
149,8.46498,8.4731,8.47766,8.45969
150,8.4686,8.46498,8.4702,8.45846
151,8.45468,8.4686,8.47317,8.45216
152,8.47207,8.45468,8.4726,8.44493
153,8.47102,8.47207,8.47654,8.4545
154,8.4626,8.47102,8.47339,8.45816
155,8.47239,8.4626,8.47343,8.459
156,8.47249,8.47239,8.47839,8.46722
157,8.4861,8.47249,8.49441,8.47182
158,8.4829,8.4861,8.48798,8.4771
159,8.47931,8.4829,8.48854,8.47907
160,8.48006,8.47931,8.48247,8.47735
161,8.47963,8.48006,8.49169,8.47839
162,8.47746,8.47963,8.4803,8.47436
163,8.47506,8.47746,8.47988,8.47093
164,8.46828,8.47506,8.4757,8.46483
165,8.4649,8.46828,8.47149,8.46299
166,8.4628,8.4649,8.467,8.4605
167,8.45784,8.4628,8.4646,8.45603
168,8.46155,8.45784,8.46445,8.45565
169,8.46456,8.46155,8.46839,8.45849
170,8.45952,8.46456,8.46696,8.45788
171,8.4515,8.45952,8.4627,8.44787
172,8.46011,8.4515,8.46565,8.45047
173,8.4512,8.46011,8.46316,8.44329
174,8.45302,8.4512,8.46711,8.45044
175,8.45575,8.45302,8.45859,8.44672
176,8.47753,8.45575,8.4798,8.45511
177,8.52789,8.47753,8.54099,8.47612
178,8.5144,8.52789,8.53386,8.51113
179,8.52283,8.5144,8.53436,8.5135
180,8.5171,8.52283,8.52283,8.51103
181,8.52699,8.5171,8.53163,8.51576
182,8.5327,8.52699,8.53298,8.52451
183,8.53519,8.5327,8.54369,8.53239
184,8.54248,8.53519,8.54659,8.53227
185,8.53947,8.5377,8.542,8.52806
186,8.54179,8.53947,8.54251,8.53618
187,8.53956,8.54179,8.54194,8.5374
188,8.53419,8.53956,8.53958,8.53243
189,8.5426,8.53419,8.54263,8.53174
190,8.5515,8.5426,8.5569,8.54056
191,8.54749,8.5515,8.5521,8.54715
192,8.54586,8.54749,8.54856,8.54285
193,8.55468,8.54586,8.55798,8.54469
194,8.55411,8.55468,8.56723,8.55019
195,8.5565,8.55411,8.55989,8.5408
196,8.55315,8.5565,8.5565,8.5354
197,8.5467,8.55315,8.56169,8.54409
198,8.54081,8.5467,8.55398,8.53777
199,8.53101,8.54081,8.5506,8.52931
200,8.5383,8.53101,8.54246,8.5301
201,8.52705,8.5383,8.5415,8.5243
202,8.53571,8.52705,8.53685,8.5208
203,8.53296,8.53571,8.54107,8.52894
204,8.53542,8.53296,8.53789,8.52821
205,8.53584,8.53542,8.5377,8.53275
206,8.5464,8.53584,8.549,8.53513
207,8.54881,8.5464,8.55125,8.54592
208,8.55185,8.54881,8.5523,8.54545
209,8.55329,8.55185,8.55569,8.5485
210,8.54878,8.55329,8.55329,8.5475
211,8.54495,8.54878,8.54904,8.54374
212,8.53535,8.54495,8.54754,8.53241
213,8.53452,8.53535,8.53582,8.52876
214,8.53481,8.53452,8.53686,8.5328
215,8.53736,8.53481,8.53845,8.53463
216,8.53112,8.53736,8.54027,8.5289
217,8.52631,8.53112,8.5371,8.52502
218,8.5405,8.52631,8.54234,8.5243
219,8.54104,8.5405,8.5449,8.53129
220,8.55472,8.54104,8.56252,8.5386
221,8.5417,8.55472,8.55611,8.53992
222,8.54067,8.5417,8.5465,8.53632
223,8.54106,8.54067,8.5578,8.53964
224,8.53458,8.54106,8.54969,8.5329
225,8.5087,8.53458,8.5382,8.5068
226,8.51938,8.5087,8.53186,8.5048
227,8.55313,8.51938,8.5643,8.51786
228,8.5649,8.55313,8.56563,8.54771
229,8.56622,8.5649,8.57244,8.56453
230,8.55387,8.56622,8.57393,8.55377
231,8.53826,8.55387,8.55629,8.53761
232,8.54492,8.53826,8.54808,8.53602
