None,closeask,openask,highask,lowask
3879,0.85717,0.85694,0.85724,0.8563
3880,0.85685,0.85717,0.85729,0.85659
3881,0.85721,0.85685,0.85732,0.8565
3882,0.85809,0.85721,0.85817,0.8571
3883,0.85812,0.85809,0.85843,0.85751
3884,0.8578,0.85812,0.85829,0.85773
3885,0.85691,0.8578,0.85783,0.85654
3886,0.85574,0.85691,0.85701,0.85559
3887,0.85516,0.85574,0.85579,0.85492
3888,0.85407,0.85516,0.85532,0.85387
3889,0.85503,0.85407,0.85537,0.85382
3890,0.85624,0.85503,0.85647,0.85482
3891,0.85528,0.85624,0.85633,0.8549
3892,0.85629,0.85528,0.85629,0.85476
3893,0.85553,0.85629,0.85643,0.85448
3894,0.85383,0.85553,0.85587,0.85354
3895,0.85398,0.85383,0.85455,0.8537
3896,0.85374,0.85398,0.85429,0.85365
3897,0.85317,0.85392,0.85419,0.85285
3898,0.85279,0.85317,0.85343,0.85259
3899,0.85283,0.85279,0.85344,0.85279
3900,0.85349,0.8544,0.85537,0.85291
3901,0.85335,0.85349,0.85355,0.85237
3902,0.85267,0.85335,0.85335,0.85235
3903,0.85162,0.85267,0.85289,0.85147
3904,0.8514,0.85162,0.85193,0.85113
3905,0.85168,0.8514,0.85237,0.85131
3906,0.85249,0.85168,0.85263,0.85162
3907,0.85206,0.85249,0.85309,0.85202
3908,0.85265,0.85206,0.85272,0.85198
3909,0.85236,0.85265,0.85276,0.85221
3910,0.85212,0.85236,0.85272,0.85204
3911,0.85074,0.85212,0.85215,0.85062
3912,0.85049,0.85074,0.85101,0.85024
3913,0.85077,0.85049,0.85092,0.85026
3914,0.8508,0.85077,0.85107,0.85033
3915,0.85137,0.8508,0.8517,0.85078
3916,0.85235,0.85137,0.85268,0.85006
3917,0.85368,0.85235,0.85408,0.8522
3918,0.85413,0.85368,0.85461,0.85307
3919,0.85432,0.85413,0.85468,0.85402
3920,0.85439,0.85432,0.85449,0.85395
3921,0.85421,0.85439,0.85467,0.854
3922,0.85411,0.85421,0.8543,0.85351
3923,0.8546,0.85411,0.8546,0.85359
