None,closeask,openask,highask,lowask
145,7.83797,7.83826,7.83827,7.83713
146,7.83853,7.83797,7.83893,7.83777
147,7.83951,7.83853,7.83989,7.83846
148,7.8396,7.83951,7.84007,7.83942
149,7.83913,7.8396,7.83988,7.83913
150,7.83879,7.83913,7.83925,7.83867
151,7.83857,7.83879,7.83917,7.83841
152,7.83855,7.83857,7.83892,7.83821
153,7.83874,7.83855,7.83881,7.83842
154,7.83841,7.83874,7.8397,7.83824
155,7.83814,7.83841,7.83909,7.838
156,7.8381,7.83814,7.83822,7.838
157,7.83858,7.8381,7.83878,7.83806
158,7.8386,7.83858,7.8388,7.83822
159,7.83852,7.8386,7.83883,7.83805
160,7.83895,7.83852,7.83895,7.8384
161,7.83891,7.83895,7.83923,7.83876
162,7.83883,7.83891,7.83891,7.83847
163,7.83863,7.83883,7.83894,7.83839
164,7.83994,7.83863,7.84021,7.83854
165,7.83994,7.83994,7.84097,7.83976
166,7.83998,7.83994,7.84042,7.83988
167,7.84072,7.83998,7.84089,7.83989
168,7.84077,7.84072,7.84092,7.8403
169,7.84123,7.84077,7.8414,7.84041
170,7.84177,7.84123,7.84204,7.84095
171,7.84139,7.84177,7.84177,7.84138
172,7.84192,7.84139,7.84192,7.84115
173,7.84143,7.84192,7.84196,7.8408
174,7.84122,7.84143,7.84143,7.84115
175,7.84085,7.84122,7.84125,7.8407
176,7.84095,7.84085,7.84103,7.84063
177,7.84084,7.84095,7.84097,7.84059
178,7.83984,7.84084,7.84085,7.83984
179,7.83946,7.83984,7.83991,7.83936
180,7.83995,7.83946,7.84022,7.83942
181,7.83977,7.83995,7.84009,7.83962
182,7.83994,7.83977,7.83998,7.83976
183,7.83934,7.83994,7.84008,7.83934
184,7.84015,7.83934,7.84015,7.83904
185,7.84127,7.84126,7.8415,7.83986
186,7.83962,7.84127,7.84127,7.83955
187,7.84056,7.83962,7.84117,7.83962
188,7.84138,7.84056,7.84146,7.84042
189,7.842,7.84138,7.84251,7.8413
190,7.8427,7.842,7.84288,7.84198
191,7.84277,7.8427,7.8428,7.84262
192,7.84252,7.84277,7.84288,7.84241
193,7.84287,7.84252,7.84295,7.84239
194,7.84261,7.84287,7.84293,7.84258
195,7.84265,7.84261,7.84295,7.84214
196,7.8433,7.84265,7.84354,7.84237
197,7.84336,7.8433,7.84401,7.84326
198,7.84356,7.84336,7.84356,7.84323
199,7.84344,7.84356,7.84356,7.84303
200,7.84351,7.84344,7.84351,7.84282
201,7.84309,7.84351,7.84352,7.84291
202,7.84239,7.84309,7.84331,7.84235
203,7.84224,7.84239,7.84301,7.84204
204,7.8426,7.84224,7.84267,7.84224
205,7.84235,7.8426,7.84265,7.8423
206,7.8426,7.84235,7.84266,7.84235
207,7.8425,7.8426,7.84264,7.84233
208,7.84265,7.8425,7.84274,7.84239
209,7.84331,7.84265,7.84345,7.84244
210,7.84272,7.84331,7.84331,7.84231
211,7.84327,7.84272,7.84334,7.84264
212,7.84189,7.84327,7.84336,7.84162
213,7.84294,7.84189,7.84302,7.84163
214,7.84246,7.84294,7.84332,7.84204
215,7.84227,7.84246,7.84249,7.84174
216,7.84181,7.84227,7.84257,7.84168
217,7.84152,7.84181,7.84192,7.84123
218,7.8425,7.84152,7.84303,7.84147
219,7.8436,7.8425,7.84393,7.84234
220,7.84389,7.8436,7.84395,7.84349
221,7.84362,7.84389,7.84411,7.84349
222,7.84259,7.84362,7.84362,7.84244
223,7.84249,7.84259,7.84278,7.84244
224,7.84293,7.84249,7.84293,7.84247
225,7.84372,7.84293,7.84378,7.8429
226,7.84276,7.84372,7.84381,7.84247
227,7.84304,7.84276,7.84324,7.84214
228,7.84338,7.84304,7.84377,7.84286
229,7.84298,7.84338,7.84372,7.84263
230,7.8436,7.84298,7.84375,7.84289
231,7.8434,7.8436,7.8437,7.8434
232,7.843,7.8434,7.84369,7.843
233,7.8433,7.843,7.84371,7.843
234,7.84403,7.8433,7.84418,7.84325
235,7.84356,7.84403,7.84412,7.84332
236,7.84354,7.84356,7.84392,7.84336
237,7.84474,7.84354,7.84477,7.84349
238,7.84494,7.84474,7.84529,7.84452
239,7.84462,7.84494,7.84496,7.84444
240,7.84458,7.84462,7.84489,7.84433
241,7.84479,7.84458,7.84492,7.84453
242,7.84471,7.84479,7.84499,7.84451
243,7.84541,7.84471,7.84551,7.84452
244,7.84488,7.84541,7.84548,7.84413
245,7.845,7.84488,7.84501,7.84417
246,7.84415,7.845,7.84501,7.84415
247,7.84416,7.84415,7.84434,7.84408
248,7.84421,7.84416,7.84434,7.84405
249,7.84431,7.84421,7.84461,7.84417
250,7.8436,7.84431,7.84444,7.84349
251,7.84345,7.8436,7.84399,7.84318
252,7.84316,7.84345,7.84348,7.84307
253,7.84318,7.84316,7.84328,7.84294
254,7.84312,7.84318,7.84326,7.84304
255,7.84304,7.84312,7.84355,7.84286
256,7.84515,7.84304,7.84515,7.84289
257,7.84439,7.84515,7.8453,7.84406
258,7.84301,7.84439,7.84469,7.84261
259,7.84284,7.84301,7.84363,7.84248
260,7.84319,7.84284,7.8436,7.84253
261,7.84355,7.84319,7.84372,7.84273
262,7.84423,7.84355,7.84433,7.8435
263,7.84411,7.84423,7.84435,7.84374
264,7.84425,7.84411,7.84439,7.84407
265,7.84453,7.84425,7.84481,7.84418
266,7.84441,7.84453,7.84502,7.8441
267,7.84408,7.84441,7.84469,7.84404
268,7.84446,7.84408,7.84449,7.84405
269,7.84394,7.84446,7.84469,7.84379
270,7.84398,7.84394,7.84408,7.84394
271,7.84416,7.84398,7.84435,7.84376
272,7.84423,7.84416,7.84465,7.84402
273,7.84376,7.84423,7.84432,7.84367
274,7.84327,7.84376,7.84385,7.84324
275,7.84328,7.84327,7.84354,7.84324
276,7.84328,7.84328,7.84342,7.84328
277,7.84318,7.84328,7.84334,7.84307
278,7.84323,7.84318,7.8433,7.84314
279,7.84301,7.84323,7.84328,7.84294
280,7.84287,7.84301,7.84305,7.8428
281,7.84295,7.84287,7.84311,7.84287
282,7.84319,7.84295,7.84335,7.84293
283,7.84367,7.84319,7.8438,7.84319
284,7.84474,7.84367,7.84497,7.8434
285,7.84474,7.84474,7.84503,7.84456
286,7.84442,7.84474,7.84493,7.84419
287,7.84442,7.84442,7.84457,7.84414
288,7.84466,7.84442,7.84467,7.84442
