None,closeask,openask,highask,lowask
5829,1.303,1.30417,1.30465,1.30207
5830,1.30262,1.303,1.30351,1.30232
5831,1.30382,1.30262,1.30427,1.30258
5832,1.30383,1.30382,1.30464,1.30317
5833,1.30122,1.30383,1.30435,1.30098
5834,1.30147,1.30122,1.30285,1.30073
5835,1.30067,1.30147,1.30181,1.3002
5836,1.30026,1.30067,1.30132,1.29972
5837,1.29982,1.30026,1.30038,1.29908
5838,1.29997,1.29982,1.30033,1.29936
5839,1.30019,1.29997,1.30052,1.29947
5840,1.2989,1.30019,1.30025,1.29888
5841,1.29899,1.2989,1.29949,1.29885
5842,1.29883,1.29899,1.29915,1.29796
5843,1.2985,1.29883,1.2991,1.29761
5844,1.29876,1.2985,1.29878,1.29814
5845,1.29894,1.29876,1.29929,1.29849
5846,1.29951,1.29894,1.29964,1.29882
5847,1.2994,1.29951,1.29964,1.29896
5848,1.29927,1.2994,1.29952,1.29921
5849,1.29923,1.29927,1.29952,1.29911
5850,1.29909,1.29923,1.29956,1.29903
5851,1.29963,1.29909,1.29989,1.29906
5852,1.29767,1.29963,1.29972,1.29742
5853,1.2987,1.29767,1.29893,1.29614
5854,1.29802,1.2987,1.29994,1.2975
5855,1.29906,1.29802,1.29954,1.29779
5856,1.29879,1.29906,1.30025,1.29744
5857,1.29908,1.29879,1.29942,1.29802
5858,1.29865,1.29908,1.30045,1.29845
5859,1.29911,1.29865,1.2998,1.29854
5860,1.29878,1.29911,1.30019,1.29807
5861,1.29831,1.29878,1.29903,1.29726
5862,1.29871,1.29831,1.29901,1.29808
5863,1.29873,1.29871,1.29949,1.29801
5864,1.29875,1.29873,1.29969,1.29791
5865,1.29813,1.29875,1.29915,1.29687
5866,1.29522,1.29813,1.29925,1.29519
5867,1.29193,1.29522,1.29613,1.29015
5868,1.29275,1.29193,1.29292,1.29092
5869,1.29324,1.29275,1.29324,1.29211
5870,1.29261,1.29324,1.29328,1.2926
5871,1.29317,1.29261,1.29321,1.29244
5872,1.2935,1.29317,1.29369,1.29294
5873,1.29404,1.2935,1.29479,1.29348
5874,1.29413,1.29404,1.29486,1.29404
5875,1.29387,1.29413,1.29439,1.29339
5876,1.29178,1.29387,1.29425,1.2916
5877,1.29368,1.29178,1.29479,1.2916
5878,1.29399,1.29368,1.29546,1.29345
5879,1.29566,1.29399,1.29585,1.29385
5880,1.29542,1.29566,1.29626,1.29477
5881,1.29598,1.29542,1.29632,1.29464
5882,1.29748,1.29598,1.29809,1.29538
5883,1.29981,1.29748,1.30006,1.29737
5884,1.2997,1.29981,1.3001,1.29889
